,data,data,lci,lci,lci,lci,random_walk,random_walk,random_walk,random_walk,direct_neighbor,direct_neighbor,direct_neighbor,direct_neighbor,diamond,diamond,diamond,diamond,gcn,gcn,gcn,gcn,node2vec,node2vec,node2vec,node2vec
C1837463,Narrow face,,0.2,0.05333333333333333,0.8533678246446232,0.01224514643857106,0.03666666666666667,0.0,0.7690100606116975,0.002712512001046549,0.02,0.0,0.6885060999240415,0.0020888203448931933,0.09333333333333334,0.05666666666666665,0.5584205304686168,0.00565756490292747,0.03333333333333333,0.0,0.6148687004914043,0.002988972298301833,0.016666666666666666,0.0,0.7361335627586849,0.0014970413803286498
C3554617,Adducted thumb,,0.08333333333333333,0.0,0.7250460490674097,0.002893955084564714,0.08333333333333333,0.0,0.7380179552666202,0.0013464398667779895,0.08333333333333333,0.0,0.5245816887237831,0.0010650845886250094,0.0,0.0,0.4930345948456002,0.00010214849525282959,0.0,0.0,0.5132137605448495,0.0009445936936555572,0.0,0.0,0.41127312127544297,0.00015130030733723446
C0011071,Sudden death,,0.15,0.05,0.9149175951717734,0.012223099650353448,0.4,0.2,0.9340993500464252,0.11731468717801005,0.0,0.0,0.8067525533890436,0.0025983997639243586,0.15,0.15,0.5690564066852366,0.03340296518202983,0.05,0.0,0.7588045496750232,0.002768201358408201,0.2,0.15,0.8591272051996286,0.012049704341023652
C1859126,Stippled epiphyses,,0.5333333333333333,0.2833333333333333,0.8896411042469847,0.12911493009848946,0.45,0.2833333333333333,0.8823904191245916,0.11301999185487525,0.4333333333333333,0.21666666666666665,0.7911011503863007,0.025999407626689296,0.31666666666666665,0.31666666666666665,0.6535734745382198,0.2884215747383769,0.3833333333333333,0.06666666666666668,0.7961393159614164,0.04504250181096312,0.31666666666666665,0.18333333333333326,0.8481203647792901,0.05977295378082685
C0022821,Kyphosis deformity of spine,,0.11439393939393938,0.06136363636363636,0.8312514926817963,0.026151301324917088,0.035606060606060606,0.017424242424242425,0.8088927798716541,0.004812330336760715,0.0,0.0,0.6970274787703553,0.001926174118330736,0.0,0.0,0.5062290936224154,0.0006635490955810534,0.06969696969696969,0.02575757575757576,0.4739084521472713,0.012532944167294502,0.03484848484848485,0.017424242424242425,0.6824667299775726,0.010820813591719262
C0442874,Neuropathy,nervous system ,0.20000000000000004,0.02,0.8116692240925014,0.00855574750796444,0.08,0.04,0.8146414953966336,0.00975057140872465,0.0,0.0,0.6658553426950619,0.001939850344036765,0.0,0.0,0.5028996559099786,0.00030188236497768583,0.06000000000000001,0.0,0.41805186149601664,0.002287156547194309,0.04,0.02,0.6851873895657027,0.0038408836003706397
C1855333,Small genitalia,,0.4,0.35,0.7439368269587819,0.05829050457315919,0.4,0.15,0.7379247122168585,0.019600906961423185,0.35,0.25,0.6714665336056442,0.016594658478572992,0.4,0.4,0.6956646862235425,0.1727355434217856,0.35,0.25,0.7454650946899368,0.15030224050492008,0.35,0.1,0.8003806164129225,0.02587316916740997
C0020550,Hyperthyroidism,endocrine system ,0.45,0.2,0.91418210091445,0.02457673278302009,0.5,0.35,0.9018474678549876,0.052865230683079925,0.1,0.0,0.8802093487443718,0.0033861245729534728,0.15,0.1,0.5688878057837814,0.10064393374890147,0.35,0.25,0.736413220071485,0.2030263563848176,0.2,0.0,0.8818224017082116,0.006120819653013367
C0271901,Microcytic hypochromic anemia (disorder),,0.3,0.3,0.7019608298138952,0.1197419411785969,0.3,0.0,0.7207592704320787,0.006054436656962624,0.3,0.0,0.6452104701350537,0.00480062011220577,0.1,0.1,0.5437114215436023,0.01670843388404183,0.4,0.3,0.6054671183923517,0.1604186986748904,0.2,0.2,0.6348818861094352,0.105999476738945
C1850530,Flexion contractures of joints,,0.07777777777777778,0.03333333333333333,0.7679154178637058,0.017049584293183543,0.05555555555555556,0.01111111111111111,0.7728936511633926,0.004678765512905388,0.02222222222222222,0.0,0.6296849134249554,0.0016332565093418886,0.01111111111111111,0.0,0.5041369671558351,0.0007495447722296463,0.05555555555555556,0.0,0.4857397054636746,0.0021739520899512568,0.01111111111111111,0.0,0.609271579056345,0.001068573642518111
C1846439,ODONTOID HYPOPLASIA,,0.5,0.35,0.8681270600250685,0.16272110547498075,0.4,0.4,0.8706652430249292,0.1829735451698776,0.55,0.3,0.7710006499234019,0.04740846133723395,0.35,0.35,0.6704679448493571,0.2875510611003197,0.35,0.3,0.7326818624947773,0.10168527298820228,0.3,0.2,0.8267118518174644,0.04231697556426881
C1842774,Hyperpigmented macules,,0.385,0.31,0.8603243236961978,0.0933836168855309,0.265,0.095,0.8622745653992748,0.029494723575604308,0.06999999999999999,0.0,0.7714122199498001,0.005689956777114281,0.095,0.095,0.5411493678534908,0.01127647868178028,0.195,0.06999999999999999,0.6892144649995352,0.017367028820243713,0.075,0.0,0.7928256019336246,0.003348499803968537
C0234132,Pyramidal sign,,0.0,0.0,0.7279718222635083,0.0006925768326255173,0.0,0.0,0.7105031738659235,0.0009462461998365394,0.0,0.0,0.5059095835268617,0.0003760622616656848,0.03333333333333333,0.0,0.5098575630902616,0.0007874128639221585,0.0,0.0,0.4432814677194612,0.0005535350364784005,0.0,0.0,0.6535694379934974,0.000725475142448309
C0239998,Recurrent infections,,0.02,0.02,0.7869338416476823,0.0021056391393241623,0.02,0.0,0.7664340508624297,0.0014007388916734735,0.02,0.0,0.660909735459575,0.0011380416330230528,0.04,0.02,0.5232000557905992,0.002819057962768109,0.0,0.0,0.4774244502301362,0.0007299891883362282,0.0,0.0,0.5081424055046725,0.00038974998946075465
C3809288,LEFT VENTRICULAR NONCOMPACTION 8,,0.4,0.2,0.8614084212483153,0.03624038293134844,0.15,0.075,0.8389912627224984,0.014687358969594241,0.025,0.0,0.712480829111865,0.002169053491552946,0.15,0.1,0.5689431612213598,0.020167905858655587,0.2,0.1,0.6343728214899846,0.02363849826428976,0.325,0.125,0.7960949481805085,0.06372960310705719
C2711227,Steatohepatitis,,0.13,0.065,0.8175937805048111,0.035046320775054436,0.115,0.065,0.8383570399293451,0.030252386562132118,0.045,0.025,0.6826216706177659,0.003387296229627029,0.02,0.0,0.5253525775112722,0.0006457774771661372,0.045,0.02,0.5462508715660299,0.004353066977729732,0.04,0.02,0.7558724957002744,0.002883407713095217
C0026821,Muscle Cramp,,0.016666666666666666,0.0,0.7749910861005177,0.002617178418873337,0.02,0.0,0.6905166186091216,0.0014124593231740982,0.0,0.0,0.5936219111400489,0.00045201883934499384,0.06000000000000001,0.06000000000000001,0.533372709515394,0.006062633436565478,0.02,0.02,0.5213222800979753,0.005881420251854635,0.02,0.0,0.5700959600657304,0.0009475087126632873
C0011570,Mental Depression,cognitive disorder,0.07316666666666667,0.016,0.8423365476358062,0.01356974711896064,0.0365,0.01633333333333333,0.811400075078598,0.013681964759167284,0.0,0.0,0.7179567085855506,0.002953156132368561,0.052666666666666674,0.020166666666666663,0.5256909499006773,0.005170599229220202,0.06133333333333332,0.008166666666666666,0.6720145934024682,0.009395149198392518,0.048833333333333326,0.0041666666666666675,0.7583581796568282,0.007537019052020183
C0221217,Neck webbing,,0.3333333333333333,0.2333333333333333,0.8424838157629821,0.06348269125922315,0.19166666666666665,0.075,0.8694539949511375,0.018212135478377783,0.03333333333333333,0.0,0.7616491660084561,0.003013175983961189,0.2333333333333333,0.10833333333333332,0.6442274930694296,0.053332955465747324,0.26666666666666666,0.14999999999999994,0.6102007155136365,0.043923609165793014,0.025,0.025,0.6603164831420649,0.002495795605111164
C0220994,Hyperammonemia,,0.3,0.2,0.8451528242289111,0.03273409741274508,0.21666666666666665,0.08333333333333333,0.8623954849498328,0.01660934704712919,0.13333333333333333,0.03333333333333333,0.7640588226186051,0.010025248271102537,0.11666666666666665,0.0,0.5517957233989843,0.0020251091412194482,0.13333333333333333,0.1,0.7066502539328626,0.08170124710435046,0.13333333333333333,0.06666666666666668,0.8669755667038274,0.048924151969895115
C0152191,"Scotoma, Central",,0.6,0.35,0.9064954963320644,0.14976067388446065,0.15,0.05,0.827862382765345,0.008255264603837395,0.4,0.05,0.7209060729872783,0.012519166129156285,0.25,0.2,0.7194505060822732,0.03716693305497862,0.5,0.1,0.8330102609341627,0.01767120936954151,0.5,0.2,0.8387849382486768,0.10928119987878836
C0581342,Redundant skin,,0.06666666666666668,0.06666666666666668,0.737421427465552,0.005748008413148752,0.0,0.0,0.7530778758321721,0.0007182695813193397,0.0,0.0,0.5133844248335655,0.0002554558338987533,0.0,0.0,0.5095959126799814,0.00027295319877756194,0.0,0.0,0.33150410280229137,0.0003471129554213042,0.05,0.05,0.5927953243536149,0.013051480993260176
C0005937,Bone Cysts,,0.0,0.0,0.7945637038756092,0.0027511865880970893,0.2,0.15,0.899896727779067,0.059674986753717615,0.05,0.05,0.8067846368066837,0.005233639317099029,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.2,0.0,0.7427802274309584,0.0057719328245265066,0.0,0.0,0.7740125319099559,0.0005081176108647303
C0232513,Premature tooth loss,,0.2,0.15,0.9272784251822276,0.02302825171265075,0.1,0.1,0.8769325409721899,0.023309654004828456,0.05,0.05,0.5522099447513812,0.003099830710337283,0.0,0.0,0.4930358883885046,8.356201128318405e-05,0.1,0.0,0.5713380379776221,0.0029796106661886287,0.0,0.0,0.66294628348577,0.0009120557623374928
C0240379,Open mouth,,0.025,0.0,0.7451421299739679,0.0013073482320643394,0.02,0.0,0.7461515665674971,0.0014506846136772935,0.0,0.0,0.6040351896615841,0.0006458931787114179,0.0,0.0,0.5054301087764969,0.0003104257808577233,0.0,0.0,0.3584386621420603,0.00048221506981139725,0.02,0.0,0.59584278542209,0.0008589857642749794
C0038454,Cerebrovascular accident,nervous system ,0.17,0.08,0.8149906981070648,0.012720156841588984,0.07666666666666666,0.05666666666666665,0.806805032324078,0.006189985582080906,0.0,0.0,0.6328858347673753,0.0006045710413806281,0.03666666666666667,0.03666666666666667,0.5199646528068461,0.00704860352395566,0.11333333333333333,0.05666666666666665,0.5455139295846705,0.04047761728124178,0.07666666666666666,0.03666666666666667,0.738253259538316,0.00591160215192916
C0410916,Neonatal Death,,0.0,0.0,0.8094241749060019,0.0023374329491546693,0.1,0.0,0.7990901917096039,0.0017980055555594985,0.1,0.0,0.5878963004224109,0.0015441745517634086,0.05,0.0,0.5182333008401802,0.0008066087750724834,0.0,0.0,0.5795014621918952,0.0007412340957247906,0.0,0.0,0.7508819570162002,0.0005136321324439909
C0751495,"Seizures, Focal",,0.0,0.0,0.7776351821768392,0.0010526093036249992,0.0,0.0,0.7312044557902064,0.0009314789423468555,0.0,0.0,0.584110002320724,0.0005757759509756905,0.1,0.0,0.5433720120677651,0.001316875483033962,0.0,0.0,0.5961035042933396,0.0007915518321988572,0.0,0.0,0.7441494546298445,0.0008587804997398362
C0007570,Celiac Disease,immune system ,0.15,0.15,0.760274179319311,0.05428316311650418,0.15,0.1,0.7743232576496262,0.012689222012439442,0.1,0.05,0.5852869480429029,0.0047927254442870935,0.1,0.05,0.5435761712401913,0.0033979632787318843,0.05,0.0,0.4965129776663416,0.0015375929633532695,0.1,0.0,0.6920508891674791,0.002661211377544209
C0011253,Delusions,,0.5,0.3,0.8970783440081685,0.07999012983783782,0.55,0.45,0.9173906989696464,0.04301413142784293,0.0,0.0,0.7854764225378261,0.002416642091202362,0.35,0.35,0.7201325071939108,0.1104929621675553,0.6,0.35,0.8123387171632785,0.2923151920962315,0.35,0.25,0.849624060150376,0.017585025240912155
C0265275,Jeune thoracic dystrophy,,0.3,0.2,0.6968765953497007,0.015420914096046826,0.3,0.0,0.9782336288114356,0.008535377574881394,0.2,0.1,0.5969485311180212,0.00943883581715399,0.1,0.0,0.5434840116953636,0.0018599490355569808,0.2,0.0,0.901642920128092,0.006604285959030717,0.4,0.4,0.9892142757692484,0.07777721255662984
C0025286,Meningioma,nervous system ,0.26666666666666666,0.1,0.8284302343580693,0.030727278482167136,0.21666666666666665,0.13333333333333333,0.8262344819045849,0.011951663731485668,0.08333333333333333,0.0,0.6838503451905513,0.0027368366446942037,0.05,0.0,0.5181793907309371,0.0006639503443510608,0.15,0.0,0.6850066561406767,0.0035965107896226687,0.0,0.0,0.5733854989009629,0.00041105549922212643
C0877056,Hypoglycaemic seizure,,0.0,0.0,0.8268065159883046,0.0016358543279216696,0.1,0.1,0.8003712813848797,0.005643665919780906,0.0,0.0,0.5852810135981807,0.0010660035675126318,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.5937346266301573,0.000420383076386017,0.0,0.0,0.7653826518772915,0.0007326234656277749
C0393706,Early infantile epileptic encephalopathy with suppression bursts,,0.0,0.0,0.7028890332760942,0.0014039887526179245,0.0,0.0,0.7004919478349654,0.00031928440639256443,0.0,0.0,0.4919849631039124,4.640801930573604e-05,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.2,0.0,0.5945050355037823,0.00517041681689302,0.0,0.0,0.487218638325521,0.00028297047661806957
C0020443,Hypercholesterolemia,,0.15,0.075,0.8562096287002184,0.018728505860844603,0.05,0.025,0.7754670291370417,0.0027855545979892,0.05,0.0,0.5764611118856204,0.0012329638439712615,0.025,0.0,0.5223136143253251,0.0007109992320221307,0.075,0.025,0.5562750747401523,0.005880241704160474,0.075,0.0,0.7119890174574407,0.0021806283047090948
C0003466,"Anus, Imperforate",gastrointestinal system ,0.06000000000000001,0.02,0.8130656408349217,0.006532358091854167,0.09,0.02,0.7530124122541955,0.0044764470092472745,0.06999999999999999,0.0,0.6085058807121937,0.002192046541506694,0.02,0.0,0.5031346752824136,0.0007496906784249473,0.08,0.0,0.4790486262842267,0.0022506507527387037,0.02,0.0,0.682169820092046,0.0013794800088821374
C1301509,Severe visual impairment,,0.25,0.0,0.7004618884040479,0.005351858215625407,0.0,0.0,0.7330505524092471,0.00035775556598330533,0.0,0.0,0.4901958963884504,6.962603088540491e-05,0.0,0.0,0.4930368582304336,6.962603088540491e-05,0.0,0.0,0.6510154581747285,0.0013979393068966064,0.0,0.0,0.6220151332281125,0.00031647357655175046
C1850667,Highly variable phenotype and severity,,0.13333333333333333,0.06000000000000001,0.7888145619795003,0.02503780761557851,0.06000000000000001,0.006666666666666665,0.7544809906399033,0.006336215614193938,0.006666666666666665,0.0,0.6387960664460104,0.0020366685478308733,0.05333333333333333,0.04666666666666667,0.5299436347782761,0.01955164813166377,0.11333333333333333,0.07333333333333332,0.49218107160652,0.048655596121720365,0.02666666666666666,0.006666666666666665,0.6541707149975087,0.003242233358290056
C0017636,Glioblastoma,cancer,0.15535714285714286,0.026785714285714284,0.8739905892524608,0.009934601825507542,0.10535714285714286,0.05,0.8649985035913808,0.011783004030228365,0.0125,0.0,0.754049863660548,0.0016629295901546821,0.12857142857142856,0.05178571428571428,0.6087406474461293,0.008603030195739844,0.14107142857142854,0.06428571428571428,0.7214266593508912,0.012571242776814134,0.04107142857142857,0.0125,0.7441072259909549,0.004165846026276118
C0018817,Atrial Septal Defects,cardiovascular system ,0.11527777777777776,0.05833333333333333,0.8009409217689187,0.008704962259932244,0.04722222222222222,0.0,0.7663894969158801,0.0029490036904751397,0.0,0.0,0.6491418410539824,0.0013112769533843295,0.0125,0.0,0.5055543265648287,0.0008625866825473648,0.059722222222222225,0.04722222222222222,0.4512938685005795,0.015977519025547914,0.02361111111111111,0.0,0.6899297146671634,0.0017056562517899678
C0025500,Mesothelioma,benign neoplasm,0.1,0.0,0.8118102673730521,0.004574076501937995,0.05,0.025,0.7997614400346996,0.0035385264748973274,0.0,0.0,0.6756570080862534,0.0007150427916496032,0.03333333333333333,0.0,0.5223005158471977,0.0008626082305684183,0.05,0.025,0.604686773863742,0.005469296121696774,0.05,0.0,0.620032840722496,0.001515084697754929
C0035828,Romano-Ward Syndrome,cardiovascular system ,0.25,0.25,0.8749500998003992,0.08106969849202239,0.55,0.3,0.9086733509724736,0.08211193146402454,0.05,0.0,0.7836014018474678,0.00325756092883265,0.2,0.15,0.5942997725479275,0.06832563655318137,0.45,0.2,0.8204892540500394,0.12223790518852452,0.4,0.15,0.8826973959058627,0.06528950152296907
C0027125,Myotonia,,0.0,0.0,0.6581310623288625,0.0005805817509065322,0.0,0.0,0.7824708776163736,0.0013378698169756753,0.0,0.0,0.5911635030398663,0.0013617707633447507,0.0,0.0,0.5427321668909825,0.0005025967104627201,0.0,0.0,0.3727897155056389,0.00014168936854469074,0.0,0.0,0.7657307281756159,0.0009296491712989656
C0242422,Parkinsonian Disorders,,0.03666666666666667,0.03666666666666667,0.8301337860044026,0.005753824813165992,0.07333333333333332,0.07333333333333332,0.8326913775462748,0.03135180256702105,0.0,0.0,0.6663072427371096,0.0007919023147155712,0.11,0.05,0.5486560164945897,0.035855824803652875,0.13333333333333333,0.05666666666666665,0.593930952159489,0.027274312975640584,0.02,0.0,0.7295209747930425,0.002264589272231752
C0042798,Low Vision,,0.10588235294117647,0.041176470588235294,0.8221629962126524,0.0196067937457331,0.08235294117647059,0.017647058823529408,0.7767720357886455,0.007323432044767206,0.02941176470588235,0.0,0.6539901919527805,0.0029648900859466872,0.005882352941176471,0.005882352941176471,0.5047777786945891,0.006793266427115375,0.029411764705882356,0.011764705882352941,0.5183877506676678,0.004040915961582545,0.017647058823529408,0.005882352941176471,0.6184595369919605,0.0035255648319687453
C1836150,Gait imbalance,,0.25,0.2,0.7777936397400185,0.02786785851127277,0.0,0.0,0.7595450324976787,0.000834842779097514,0.0,0.0,0.4735306406685236,7.891625322300809e-05,0.1,0.05,0.568448235840297,0.005712898096040277,0.0,0.0,0.560208913649025,0.0014024978989048466,0.1,0.1,0.6526833797585888,0.0670257539653702
C0006663,Calcinosis,acquired metabolic ,0.23,0.16499999999999998,0.8286171152326499,0.01633931761085449,0.12,0.02,0.8296576488634779,0.0050842234968366115,0.0,0.0,0.6806616929298563,0.0019289131347813566,0.115,0.115,0.5637602844791522,0.055631717486918295,0.16499999999999998,0.06999999999999999,0.7243968763073492,0.008410751166493384,0.12,0.025,0.7978784920745596,0.010655114588661193
C0563243,Poor coordination,,0.45,0.25,0.7920426065162907,0.05729433654084981,0.0,0.0,0.7407709087533649,0.0019364108480428891,0.0,0.0,0.5769725239023484,0.00034203742185853016,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.4,0.2,0.6170611714471363,0.20316442935860374,0.2,0.1,0.5826232247284879,0.00995029340837149
C0264172,Barrel chest,,0.2,0.1,0.5925063819911813,0.0071121292032027715,0.0,0.0,0.6365421211417962,0.00028731221080241243,0.0,0.0,0.4926456254351358,5.569393093524347e-05,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.0,0.0,0.4556138315154328,0.0005570754879454518,0.1,0.0,0.7064794615920167,0.002415148090549932
