Disease ID,Disease Name,Ranks,Recall-at-25,Mean Average Precision,AUROC,Recall-at-100,Nodes
C0576093,Knee joint valgus deformity,3724.5272727272727,0.09,0.01780656074494477,0.822259092177472,0.1933333333333333,4797.618181818182
C0454555,Hypernasal voice,6303.333333333333,0.0,0.0009384745819195973,0.7055744028255415,0.0,7051.128205128205
C1839546,Microretrognathia,8671.25,0.0,0.00037387166756537235,0.6024158737526107,0.0,9245.25
C4083050,Agenesis of teeth,1391.857142857143,0.1,0.019012739177253435,0.9341490217929668,0.1,5073.571428571428
C0376545,Hematologic Neoplasms,1015.2272727272727,0.3333333333333333,0.08762267909332126,0.9509310424889714,0.41666666666666663,3285.818181818182
C1837352,Childhood onset,6129.615384615385,0.0,0.001406322866038514,0.7111954720079313,0.025,6351.0
C0079772,T-Cell Lymphoma,1910.6153846153845,0.15,0.0376609600153992,0.9353613535090977,0.4,5280.7692307692305
C0271385,Horizontal Nystagmus,7504.8,0.0,0.0001921263441633532,0.5980113240822388,0.0,6190.5
C1619700,RENAL ADYSPLASIA,4488.791666666667,0.08333333333333333,0.008987011006719904,0.7999655567423645,0.08333333333333333,7374.708333333333
C0003492,Aortic coarctation,2794.6785714285716,0.16666666666666666,0.036130195807669414,0.8580643163484911,0.2333333333333333,5595.75
C1827524,Wide spaced nipples,4427.521739130435,0.0,0.004548580422687515,0.789235274975594,0.10500000000000001,6596.304347826087
C0332573,Macule,3141.157894736842,0.1,0.01361547699829028,0.8471062772773703,0.3,4280.210526315789
C0036341,Schizophrenia,5334.89802289282,0.010405927835051548,0.020381574214802543,0.7433240564135497,0.04477018900343643,6871.424557752342
C0334013,Phrynoderma,2186.6363636363635,0.25,0.02145627874233501,0.8989301958600203,0.45,6763.090909090909
C0162429,Malnutrition,9419.363636363636,0.0,0.0005210841226714671,0.605176134781398,0.0,5360.636363636364
C0282612,Prostatic Intraepithelial Neoplasias,736.7272727272727,0.2,0.030005518826928018,0.9634665367121507,0.3,2725.0
C0029442,Osteomalacia,5383.818181818182,0.0,0.0006424316989841507,0.7272022649215633,0.0,3766.6363636363635
C0026650,Movement Disorders,3943.462962962963,0.23000000000000004,0.10107443560281246,0.8168280394983645,0.30333333333333334,5233.518518518518
C0266362,Ambiguous Genitalia,4323.916666666667,0.03333333333333333,0.00764824036449864,0.7990955742348953,0.2,6770.0
C0004245,Atrioventricular Block,8427.545454545454,0.0,0.0003475018486805252,0.6173930195860021,0.0,4461.0
C2267233,Neonatal Hypotonia,3295.265625,0.09761904761904762,0.0326533132688059,0.8483830283613936,0.19285714285714284,5780.375
C0027540,Necrosis,4025.096153846154,0.0,0.004301156342010101,0.8160680461908084,0.056666666666666664,4088.3653846153848
C4021768,Abnormality of metabolism/homeostasis,3838.4846153846156,0.053846153846153856,0.017136369403518908,0.8208724793664356,0.12307692307692306,4863.530769230769
C0702166,Acne,4973.117647058823,0.05833333333333333,0.005223095650862359,0.7634784106924376,0.08333333333333333,5072.14705882353
C1865992,Short hallux,1341.0,0.25,0.06134102463452272,0.9352978041873635,0.65,3914.1875
C1861866,Hypoplasia or absence of the corpus callosum,6135.826086956522,0.0,0.00315194487559074,0.6985925358348039,0.08333333333333333,8211.217391304348
C0023798,Lipoma,3327.4285714285716,0.3,0.21801339025704788,0.8581383744139629,0.3,4429.142857142857
C2973725,Pulmonary arterial hypertension,7684.0,0.025,0.0031854179181503273,0.6370276990286751,0.075,5372.875
C3887499,Renal cyst,2645.4666666666667,0.03333333333333333,0.006366958985330686,0.8772022731143834,0.16666666666666666,5781.366666666667
C0025149,Medulloblastoma,2720.6666666666665,0.02,0.009396862185766658,0.872640968411916,0.19333333333333336,6259.745098039216
C0032580,Adenomatous Polyposis Coli,6059.7692307692305,0.0,0.0007084140825146668,0.6931732733011511,0.0,6429.461538461538
C0028949,Oligomenorrhea,4653.6875,0.15,0.1015913390750672,0.7609837054918528,0.2,4912.875
C1854114,Short nose,3990.9166666666665,0.007692307692307693,0.005560736231481076,0.8140201572056881,0.046153846153846156,6352.007575757576
C4280614,Angle class 2 malocclusion,3138.684210526316,0.07666666666666666,0.01290516459381022,0.8539336434108528,0.1633333333333333,5070.421052631579
C0423820,Ridged nails,4102.733333333334,0.2,0.027198660491362624,0.7689443877077338,0.3,6402.4
C0040336,Tobacco Use Disorder,8568.636363636364,0.0,0.0001571763065481028,0.6095632600018566,0.0,5232.909090909091
C1839025,Decreased amplitudes on flash visual electroretinogram,5506.2307692307695,0.2,0.11032048770468154,0.7204418863720756,0.2,6013.2307692307695
C0542514,Blue sclera,5010.909090909091,0.08333333333333333,0.012916139916241898,0.7588654912345908,0.14166666666666666,4981.454545454545
C0020615,Hypoglycemia,3303.0510204081634,0.05,0.018490017998834613,0.8458452552930396,0.22333333333333333,5407.877551020408
C1840077,Anteverted nostril,4428.593582887701,0.06988304093567252,0.030286210613171344,0.7930896252876771,0.11257309941520469,6686.208556149732
C0007222,Cardiovascular Diseases,3358.169491525424,0.05333333333333333,0.03503576900026982,0.8448998356436258,0.10333333333333332,3104.5423728813557
C0241054,Skin bulla,2992.8928571428573,0.24,0.04566431329440546,0.8593209618157296,0.33333333333333337,5800.392857142857
C0238463,Papillary thyroid carcinoma,3944.96875,0.08333333333333333,0.02952639667104993,0.8153315911730546,0.08333333333333333,5560.09375
C0677886,Epithelial ovarian cancer,7845.0,0.0,0.00032047690589082897,0.6285631045933626,0.0,9919.777777777777
C0870082,Hyperkeratosis,2874.6363636363635,0.0,0.005773515326047207,0.8685053223632222,0.06999999999999999,5524.090909090909
C0423110,Downward slant of palpebral fissure,4670.784810126583,0.04416666666666667,0.013810679732936159,0.7819658142125021,0.12041666666666666,6871.0
C0037299,Skin Ulcer,4143.816326530612,0.1,0.01922912426223008,0.8087630184117538,0.16,6677.877551020408
C1865037,Cone-shaped epiphyses,2443.0,0.0,0.0026215370516505117,0.8891902351429589,0.03333333333333333,6751.666666666667
C0079924,Oligohydramnios,4088.4666666666667,0.13333333333333333,0.023093704270523718,0.8101701738901534,0.16666666666666666,8636.933333333332
C0392525,Nephrolithiasis,4561.870967741936,0.0,0.0025764433224415304,0.7824375174207935,0.06666666666666667,4366.064516129032
C0266483,Pachygyria,4007.0,0.075,0.010759940062687937,0.8092318507157465,0.265,7910.609756097561
C1854838,Progressive neurologic deterioration,5281.0,0.15,0.1563585247975146,0.7793142671433213,0.35,5704.5
C1854418,Biparietal narrowing,2881.464285714286,0.26666666666666666,0.07846550202137655,0.8659025810147553,0.36666666666666664,8491.035714285714
C0239946,"Fibrosis, Liver",8033.125,0.09166666666666666,0.014964720384498167,0.6260611691831204,0.125,7250.46875
C1839758,Narrow forehead,5376.529411764706,0.025,0.004728019796164242,0.7576720252752869,0.05,7980.558823529412
C0013575,Ectodermal Dysplasia,6929.923076923077,0.0,0.0004067734687471567,0.6598600538432974,0.0,6974.692307692308
C0013182,Drug Allergy,5803.971428571429,0.06666666666666667,0.03782653632278946,0.7302368893845058,0.09166666666666666,4423.371428571429
C0009952,Febrile Convulsions,3726.230769230769,0.35,0.026225112545425068,0.8525784441143707,0.35,5012.384615384615
C1846226,Mineralocorticoid insufficiency,1543.3333333333333,0.45,0.2567414297733387,0.9389301462056162,0.45,2907.4166666666665
C1856438,Hypoketotic hypoglycemia,2271.090909090909,0.5,0.06222448194248602,0.8863130047340573,0.5,4278.0
C0019284,Diaphragmatic Hernia,3102.975,0.0,0.003917777456260381,0.8559005669935399,0.05,4691.725
C0002514,"Amino Acid Metabolism, Inborn Errors",4554.0,0.1,0.007301879867859093,0.8077098031934646,0.1,4933.615384615385
C0018965,Hematuria,4698.771428571428,0.0,0.001462535332765125,0.7807216646532229,0.025,4782.5142857142855
C0086439,Hypokinesia,5285.0526315789475,0.0,0.0006506469656409791,0.7557990528368465,0.0,6396.0526315789475
C4024878,Generalized hyperpigmentation,3654.818181818182,0.08333333333333333,0.011461412084205027,0.820855196966179,0.26666666666666666,6481.772727272727
C0677050,Manganese Poisoning,5309.454545454545,0.0,0.0017296327071717142,0.7079249048547294,0.0,4461.909090909091
C2751582,Mitochondrial respiratory chain defects,5119.6,0.2,0.050082755056022644,0.7145193111131742,0.55,4751.4
C0266387,Bicornuate uterus,7400.818181818182,0.0,0.0002780910472411145,0.623981249419846,0.0,7946.363636363636
C0151744,Myocardial Ischemia,4096.291666666667,0.0,0.005683569414847426,0.8084120342231987,0.04742647058823529,4410.785714285715
C0040588,Tracheoesophageal Fistula,1851.3055555555557,0.325,0.14670279415974233,0.9141818843610119,0.4666666666666667,6528.861111111111
C4280612,Decreased width of tooth,4753.559322033899,0.05333333333333333,0.009632469883689118,0.7779922938567928,0.10333333333333332,6574.186440677966
C0206686,Adrenocortical carcinoma,1858.047619047619,0.0,0.005066154310565087,0.9126338843486875,0.2,4225.142857142857
C0009241,Cognition Disorders,6093.6,0.0,0.0021249320285099665,0.7141210263080472,0.06666666666666667,4830.366666666667
C4021735,Abnormality of the hip bone,3417.5625,0.0,0.003869172625599612,0.8024372127570679,0.1,4895.25
C0021359,Infertility,6565.535714285715,0.0,0.000819394823781582,0.6930856828773593,0.0,7222.214285714285
C0221357,Brachydactyly,3820.098360655738,0.032692307692307694,0.010144269913733146,0.8215557319983493,0.1064102564102564,6213.368852459016
C0751883,"Congenital Myasthenic Syndromes, Postsynaptic",2258.818181818182,0.6,0.28548622637154564,0.8686484730344379,0.6,5010.818181818182
C0151908,Dry skin,3535.733333333333,0.08035714285714286,0.013711712136391505,0.8347829827629777,0.10714285714285714,5003.666666666667
C0005138,Berylliosis,4652.444444444444,0.0,0.0005337461035119418,0.7653919930697357,0.0,3212.777777777778
C1862314,Basal cell nevi,1491.8260869565217,0.18333333333333332,0.03791773626504106,0.9211038357945576,0.4333333333333333,4981.434782608696
C1112705,Nuclear non-senile cataract,1555.9444444444443,0.55,0.32986598304366027,0.9180567807233391,0.65,3069.3333333333335
C3552713,Talipes foot deformities,3233.157894736842,0.05,0.011396670905148043,0.8511166310706658,0.25,8247.052631578947
C1864903,Hyperinsulinaemic hypoglycaemia,2323.625,0.1,0.03767792439486862,0.8729631864815932,0.15,3263.375
C1848395,Large for gestational age,543.0,0.45,0.26270739002712173,0.9725819177573565,0.55,5409.090909090909
C0018784,Sensorineural Hearing Loss (disorder),4225.8836363636365,0.018386243386243385,0.013588529434004723,0.8014304291974389,0.051058201058201046,5900.0254545454545
C1854912,Short tubular bones,5589.565217391304,0.08333333333333333,0.023938774837708555,0.7305269186712486,0.18333333333333332,4379.304347826087
C0266470,Cerebellar Hypoplasia,4986.741935483871,0.06666666666666667,0.007899376493851806,0.768046943364459,0.09761904761904762,7305.951612903225
C0424711,Orbital separation diminished,5518.95652173913,0.0,0.003128836971157197,0.7313612581653819,0.06666666666666667,8481.0
C0036095,Salivary Gland Neoplasms,7330.555555555556,0.0,0.0009486351850791016,0.672774962811454,0.0,7218.533333333334
C0157733,hair abnormalities (non-specific),4827.741935483871,0.0,0.0021350058687724795,0.7707051937192232,0.06666666666666667,4470.1612903225805
C1271100,Lower limb spasticity,4438.5,0.0,0.00040398996249341857,0.794054856824616,0.0,8433.5
C0022116,Ischemia,4277.464285714285,0.0,0.0024245235411220344,0.8082206945670182,0.08333333333333333,3710.214285714286
C0158761,Radioulnar Synostosis,2366.2916666666665,0.0,0.00808657878237269,0.8995503026362638,0.31666666666666665,7352.583333333333
C0151747,Renal tubular disorder,9374.8,0.0,0.00019787333036306223,0.5385459692764654,0.0,6678.6
C1858452,Thickened calvaria,4487.529411764706,0.05,0.005687981593665141,0.8165088207985143,0.05,4329.235294117647
C1844820,Range of joint movement increased,3692.090909090909,0.08333333333333333,0.012770424526339275,0.8262348618596296,0.10833333333333332,5714.454545454545
C0151313,Sensory neuropathy,5116.25,0.0,0.0010364815979811582,0.7594778752843943,0.0,5880.75
C0231687,Spastic gait,3230.6363636363635,0.13333333333333333,0.0665139251705704,0.8452116709233032,0.13333333333333333,9380.227272727272
C0575802,Small hand,4509.885714285714,0.075,0.008660289477954546,0.7944672892853825,0.1,6360.171428571429
C1853237,Isolated cases,3347.5915492957747,0.04285714285714286,0.010625527288006965,0.8438444967487134,0.12678571428571428,6190.985915492958
C0431478,Posteriorly rotated ear,4991.688524590164,0.0,0.002441353861308871,0.7642962367306432,0.05,5207.88524590164
C1970705,Fragile hair,5334.92,0.1,0.013297577386171409,0.7305715524181065,0.16666666666666666,4716.72
C0040433,Tooth Crowding,3201.6,0.15,0.04129446320132489,0.8525060431387133,0.19,6177.644444444444
C1846950,Short middle phalanges,3493.3333333333335,0.0,0.005889711939505874,0.8101113947551637,0.15,3937.1666666666665
C0239981,Hypoalbuminemia,5142.166666666667,0.06666666666666667,0.0061032160038334265,0.7435672378829394,0.06666666666666667,4984.791666666667
C0024032,Low Birth Weights,4632.347826086957,0.02857142857142857,0.004954580151765119,0.7843485178881678,0.05952380952380952,5578.144927536232
C4023101,Elevated luteinizing hormone,1547.0714285714287,0.2,0.03753132414586377,0.9273743211251915,0.45,4533.428571428572
C1844505,Pointed chin,3935.878787878788,0.025,0.004293277504218318,0.8170596388527536,0.05833333333333333,7372.848484848485
C0265563,Congenital dislocation of radial head,4765.0,0.15,0.00973203019124472,0.7574954741679433,0.2,4806.857142857143
C0018800,Cardiomegaly,3759.25,0.017424242424242425,0.007673751401061901,0.8258575496160014,0.07196969696969698,4718.410714285715
C1277241,Delayed myelination,9896.136363636364,0.0,0.0002292557058454943,0.540923690116864,0.0,6294.727272727273
C0038990,Sweating,4022.2098765432097,0.09861111111111112,0.03982392780316553,0.8122084600898161,0.18611111111111112,5595.148148148148
C1861403,Variable expressivity,4531.078431372549,0.0,0.004377035919458436,0.7876679884601009,0.032916666666666664,5641.921568627451
C0007384,Cataplexy,6031.5,0.2,0.1392648667777998,0.6412516823687753,0.4,4389.4
C0009024,Clonus,5253.222222222223,0.3,0.06509008406490702,0.762771020010214,0.35,5823.666666666667
C0024003,Lordosis,4924.722222222223,0.016666666666666666,0.004201704348819907,0.7745110759738951,0.05,6423.092592592592
C1876165,Copper-Overload Cirrhosis,3265.5454545454545,0.1,0.009626570119305396,0.8490021349670472,0.1,4317.454545454545
C3806301,Scarring alopecia of scalp,930.4615384615385,0.2,0.0840206141832068,0.9458573152617898,0.2,5302.307692307692
C0008372,Intrahepatic Cholestasis,6341.583333333333,0.15,0.024203505083958122,0.6950638199118125,0.15,6061.083333333333
C0427055,Facial Paresis,4859.64406779661,0.05,0.04136921830189426,0.7668709492355879,0.19999999999999998,6406.576271186441
C1969372,Tubulointerstitial fibrosis,5488.181818181818,0.0,0.008049452985591914,0.7025225099786503,0.2,5246.363636363636
C0020517,Hypersensitivity,3298.6984126984125,0.1476190476190476,0.07966635231918191,0.8489209613314015,0.2761904761904762,4710.238095238095
C1859117,Recurrent pulmonary infections,5125.793103448276,0.1,0.033931336591641326,0.7631712188777406,0.25,5151.206896551724
C0001418,Adenocarcinoma,2750.9553571428573,0.08030303030303029,0.018858205865988555,0.8716820689996254,0.15909090909090912,4795.839285714285
C0973461,Dysphasia,5249.347826086957,0.0,0.0017722258372145326,0.7586808457942479,0.06666666666666667,5142.782608695652
C0014175,Endometriosis,4611.5302013422815,0.04666666666666667,0.012818842767290875,0.7848845558402734,0.10047619047619047,6682.3691275167785
C0270685,Cerebral calcification,5342.0,0.075,0.012069835631952974,0.7537813153613758,0.225,4814.142857142857
C0234146,Absent reflex,5056.434782608696,0.0,0.001633677545017863,0.7630947019696145,0.0,7048.760869565217
C4024737,Aplasia/Hypoplasia of the skin,2984.875,0.35,0.17191101566981354,0.799346594865605,0.35,8832.1875
C0158731,Congenital pectus carinatum,3680.0,0.05333333333333333,0.02021110224749865,0.8213890438988096,0.1433333333333333,4847.320754716981
C0427190,"Ataxia, Truncal",6145.428571428572,0.0,0.000558475170659688,0.7108187066617138,0.0,7222.0952380952385
C4024753,Abnormality of the retinal vasculature,3635.8571428571427,0.05,0.019899997636296626,0.8278325039145467,0.15666666666666665,7163.339285714285
C0265677,Congenital hemivertebra,2699.56,0.1,0.01585651262866537,0.885705771255186,0.2333333333333333,7069.28
C4021792,Abnormality of the clavicle,5757.714285714285,0.2,0.013833454975260274,0.6978334029615189,0.2,6317.285714285715
C0018799,Heart Diseases,3580.4761904761904,0.025,0.006257961088781539,0.8337471531489659,0.06999999999999999,5387.214285714285
C0236663,Alcohol withdrawal syndrome,5728.583333333333,0.0,0.0002863695025525748,0.6912949640287769,0.0,3981.8333333333335
C0752347,Lewy Body Disease,3377.6666666666665,0.0,0.007577073907741273,0.8449526374442794,0.2833333333333333,4383.0
C0021361,Female infertility,2122.206896551724,0.0,0.008236258981259102,0.9046621454230148,0.2833333333333333,3964.5862068965516
C1837087,Macular pigmentary changes,2529.9333333333334,0.4,0.18074456671650457,0.783828103240182,0.45,4140.533333333334
