,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_top_10
C0042164,Uveitis,0,"{'negative regulation of neuron death', 'extracellular organelle', 'extracellular vesicle', 'interleukin-12-mediated signaling pathway', 'negative regulation of cell death', 'regulation of cell death', 'cytokine-mediated signaling pathway', 'visual perception', 'sensory perception of light stimulus', 'structural constituent of eye lens'}",0.0,1,"{'lens development in camera-type eye', 'meiotic metaphase I plate congression', 'cytoskeleton', 'meiotic metaphase plate congression', 'microtubule-based process', 'structural molecule activity', 'retina homeostasis', 'meiotic spindle midzone assembly', 'protein complex oligomerization', 'structural constituent of eye lens'}"
C0401151,Chronic diarrhea,140,"{'B cell activation', 'immune system process', 'T cell activation', 'lymphocyte differentiation', 'lymphocyte activation', 'leukocyte differentiation', 'cell activation', 'T cell differentiation', 'positive regulation of immune system process', 'leukocyte activation'}",0.1062618595825427,443,"{'immune system process', 'multi-organism process', 'organic substance metabolic process', 'organonitrogen compound metabolic process', 'nitrogen compound metabolic process', 'macromolecule metabolic process', 'metabolic process', 'glycosaminoglycan catabolic process', 'protein phosphorylation', 'interspecies interaction between organisms'}"
C1864897,Cognitive delay,1930,"{'organelle part', 'metabolic process', 'cytoplasmic part', 'biological_process', 'intracellular organelle part', 'cellular process', 'cell part', 'intracellular part', 'molecular_function', 'cellular_component'}",0.24935798664612224,2935,"{'organelle part', 'protein-containing complex', 'cellular component organization', 'organelle', 'cellular component organization or biogenesis', 'intracellular organelle part', 'protein binding', 'cellular process', 'membrane-bounded organelle', 'intracellular organelle'}"
C0025995,Micromelia,186,"{'ossification', 'extracellular matrix', 'extracellular structure organization', 'developmental process', 'collagen fibril organization', 'skeletal system development', 'anatomical structure development', 'system development', 'extracellular matrix structural constituent', 'extracellular matrix organization'}",0.0947867298578199,276,"{'negative regulation of cellular process', 'negative regulation of biological process', 'positive regulation of cellular process', 'positive regulation of biological process', 'regulation of multicellular organismal development', 'regulation of cellular process', 'protein binding', 'regulation of developmental process', 'kinase binding', 'hedgehog family protein binding'}"
C0023890,Liver Cirrhosis,1216,"{'response to oxygen-containing compound', 'collagen-containing extracellular matrix', 'extracellular matrix', 'extracellular space', 'response to organic substance', 'response to chemical', 'response to stimulus', 'extracellular region', 'regulation of biological quality', 'extracellular region part'}",0.326644890340644,1627,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'negative regulation of biological process', 'positive regulation of biological process', 'biological regulation', 'positive regulation of macromolecule metabolic process', 'macromolecule metabolic process', 'response to organic substance', 'response to chemical', 'regulation of biological process'}"
C1858729,Decreased motor NCV,29,"{'anterograde axonal transport', 'regulation of multicellular organismal process', 'microtubule-based transport', 'cellular localization', 'localization', 'mitochondrion localization', 'cellular process', 'intracellular transport', 'establishment of localization', 'transport along microtubule'}",0.0,106,"{'positive regulation of leukocyte migration', 'regulation of lymphocyte migration', 'positive regulation of T cell migration', 'signal transduction by trans-phosphorylation', 'positive regulation of molecular function', 'regulation of leukocyte migration', 'response to chemokine', 'regulation of T cell migration', 'cellular response to chemokine', 'positive regulation of lymphocyte migration'}"
C0024299,Lymphoma,583,"{'immune system process', 'lymphocyte differentiation', 'negative regulation of mitotic cell cycle', 'regulation of immune system process', 'lymphocyte activation', 'cellular response to DNA damage stimulus', 'cellular response to stress', 'response to stimulus', 'positive regulation of immune system process', 'response to stress'}",0.2740899357601713,607,"{'positive regulation of cellular process', 'regulation of immune system process', 'macromolecule metabolic process', 'cellular response to stimulus', 'regulation of immune response', 'cellular response to stress', 'positive regulation of response to stimulus', 'response to chemical', 'positive regulation of immune system process', 'response to stress'}"
C4020867,Persistant truncus arteriosus,73,"{'system process', 'anatomical structure morphogenesis', 'hematopoietic or lymphoid organ development', 'cardiac septum morphogenesis', 'embryonic morphogenesis', 'regulation of multicellular organismal process', 'thyroid gland development', 'multicellular organismal process', 'developmental process', 'anatomical structure development'}",0.03977272727272727,110,"{'compartment pattern specification', 'Notch binding', 'regulation of telomeric D-loop disassembly', 'regulation of telomere maintenance via semi-conservative replication', 'Notch signaling pathway', 'negative regulation of telomere maintenance via semi-conservative replication', 'negative regulation of telomeric loop disassembly', 'negative regulation of telomeric D-loop disassembly', 'negative regulation of exonuclease activity', 'gap junction'}"
C1850667,Highly variable phenotype and severity,404,"{'respiratory chain complex', 'respiratory electron transport chain', 'mitochondrial respiratory chain complex I assembly', 'NADH dehydrogenase complex assembly', 'oxidoreductase complex', 'mitochondrial respiratory chain complex assembly', 'metabolic process', 'mitochondrial part', 'cellular process', 'biological_process'}",0.25176470588235295,660,"{'respiratory chain complex', 'inner mitochondrial membrane protein complex', 'NADH dehydrogenase (ubiquinone) activity', 'respiratory electron transport chain', 'oxidoreductase complex', 'NADH dehydrogenase complex', 'mitochondrial respiratory chain complex I', 'respiratory chain complex I', 'NADH dehydrogenase (quinone) activity', 'electron transport chain'}"
C0019825,Hoarseness,9,"{'laminin complex', 'extracellular matrix component', 'epidermis development', 'cell-substrate junction assembly', 'binding', 'protein binding', 'laminin-5 complex', 'structural molecule activity', 'hemidesmosome assembly', 'extracellular matrix structural constituent'}",0.0,2,"{'protein phosphatase binding', 'multi-organism process', 'positive regulation of cardiac muscle tissue development', 'regulation of myeloid cell differentiation', 'cytoplasmic part', 'organelle membrane', 'membrane-bounded organelle', 'CCR5 chemokine receptor binding', 'interleukin-21-mediated signaling pathway', 'identical protein binding'}"
C0039075,Syndactyly,464,"{'morphogenesis of an epithelium', 'anatomical structure morphogenesis', 'pattern specification process', 'animal organ morphogenesis', 'embryonic morphogenesis', 'multicellular organismal process', 'tissue morphogenesis', 'developmental process', 'regulation of animal organ morphogenesis', 'regulation of developmental process'}",0.23730814639905548,584,"{'regulation of cell communication', 'anatomical structure morphogenesis', 'negative regulation of biological process', 'regulation of multicellular organismal development', 'regulation of multicellular organismal process', 'regulation of signal transduction', 'regulation of cell differentiation', 'developmental process', 'regulation of developmental process', 'negative regulation of cellular process'}"
C2749675,Cortical gyral simplification,16,"{'ATP-dependent polynucleotide kinase activity', ""polynucleotide 5'-hydroxyl-kinase activity"", 'regulation of mitotic cell cycle', 'mitotic chromosome movement towards spindle pole', 'mitotic cell cycle process', ""ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity"", 'cell cycle process', 'de novo centriole assembly', 'de novo centriole assembly involved in multi-ciliated epithelial cell differentiation', 'polydeoxyribonucleotide kinase activity'}",0.0,460,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'positive regulation of biological process', 'positive regulation of cellular protein metabolic process', 'positive regulation of macromolecule metabolic process', 'regulation of protein metabolic process', 'regulation of multicellular organismal process', 'regulation of neuron differentiation', 'regulation of cellular protein metabolic process', 'positive regulation of cellular metabolic process'}"
