,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_sp_corr,lci_sp_pval,lci_top_10
C0239676,High forehead,693,"{'peroxisome organization', 'peroxisomal membrane', 'peroxisomal membrane transport', 'microbody', 'protein import into peroxisome matrix', 'microbody membrane', 'protein localization to peroxisome', 'microbody part', 'establishment of protein localization to peroxisome', 'peroxisomal part'}",0.24330005254860745,1673,0.36960343986163957,0.0,"{'response to organic substance', 'cellular response to organic substance', 'positive regulation of cell communication', 'regulation of cell communication', 'regulation of signal transduction', 'positive regulation of response to stimulus', 'enzyme linked receptor protein signaling pathway', 'regulation of response to stimulus', 'positive regulation of signaling', 'positive regulation of signal transduction'}"
C3808377,"CATARACT 16, MULTIPLE TYPES",14,"{'multicellular organismal process', 'nervous system process', 'structural molecule activity', 'protein homooligomerization', 'structural constituent of eye lens', 'sensory perception', 'visual perception', 'system process', 'lens development in camera-type eye', 'sensory perception of light stimulus'}",0.0,0,,,"{'enucleate erythrocyte differentiation', 'positive regulation of somatic stem cell population maintenance', 'positive regulation of somatic stem cell division', 'positive regulation of mammary stem cell proliferation', 'negative regulation of tubulin deacetylation', 'regulation of somatic stem cell division', 'voluntary skeletal muscle contraction', 'twitch skeletal muscle contraction', 'regulation of mammary stem cell proliferation', 'slow-twitch skeletal muscle fiber contraction'}"
C0178417,Anhedonia,435,"{'response to oxygen-containing compound', 'response to chemical', 'regulation of biological quality', 'neuron part', 'neuron projection', 'plasma membrane bounded cell projection', 'cell communication', 'behavior', 'signaling', 'cell projection'}",0.178,154,0.29588614428911075,0.0,"{'G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger', 'G protein-coupled receptor activity', 'adenylate cyclase-modulating G protein-coupled receptor signaling pathway', 'regulation of blood vessel size', 'G protein-coupled receptor signaling pathway', 'vascular process in circulatory system', 'G protein-coupled amine receptor activity', 'regulation of tube diameter', 'regulation of tube size', 'regulation of blood vessel diameter'}"
C0027051,Myocardial Infarction,1801,"{'response to oxygen-containing compound', 'regulation of biological quality', 'response to chemical', 'response to stimulus', 'response to organic substance', 'response to stress', 'response to endogenous stimulus', 'response to organic cyclic compound', 'response to lipid', 'response to external stimulus'}",0.37079540957657303,1663,0.4899553497922933,0.0,"{'response to oxygen-containing compound', 'positive regulation of multicellular organismal process', 'response to chemical', 'regulation of multicellular organismal process', 'response to stimulus', 'response to organic substance', 'response to endogenous stimulus', 'positive regulation of developmental process', 'regulation of developmental process', 'regulation of response to stimulus'}"
C1854418,Biparietal narrowing,92,"{'plasma membrane bounded cell projection assembly', 'cell projection assembly', 'organelle assembly', 'organelle localization by membrane tethering', 'cilium organization', 'animal organ development', 'membrane docking', 'cilium assembly', 'MKS complex', 'ciliary basal body-plasma membrane docking'}",0.0,0,0.13953603457348485,6.292280426009837e-96,"{'protein phosphatase 2B binding', 'purine ribonucleoside binding', 'small GTPase mediated signal transduction', 'nucleoside binding', 'negative regulation of calcium ion-dependent exocytosis', 'GTP binding', 'GTPase activity', 'ribonucleoside binding', 'purine nucleoside binding', 'Ras protein signal transduction'}"
C0243026,Sepsis,1079,"{'positive regulation of multicellular organismal process', 'regulation of response to external stimulus', 'regulation of multicellular organismal process', 'cell surface receptor signaling pathway', 'immune system process', 'regulation of immune effector process', 'response to external biotic stimulus', 'response to biotic stimulus', 'cytokine-mediated signaling pathway', 'regulation of cell population proliferation'}",0.04741744284504657,158,0.30687796063198985,0.0,"{'adrenomedullin receptor complex', 'cyclic-nucleotide-mediated signaling', 'second-messenger-mediated signaling', 'circulatory system process', 'calcitonin family receptor signaling pathway', 'calcitonin family receptor activity', 'G protein-coupled receptor complex', 'adrenomedullin receptor activity', 'adrenomedullin receptor signaling pathway', 'calcitonin family receptor complex'}"
C1843300,Sparse eyelashes,65,"{'telomerase holoenzyme complex', 'box H/ACA snoRNP complex', 'snRNA modification', 'anatomical structure development', 'box H/ACA scaRNP complex', 'snRNA pseudouridine synthesis', 'box H/ACA snoRNA binding', 'box H/ACA telomerase RNP complex', 'developmental process', 'cell-cell junction organization'}",0.04411764705882353,6,0.10981461364471498,6.580593399050929e-60,"{'peripheral nervous system development', 'connexin complex', 'gap junction channel activity', 'intrinsic component of membrane', 'integral component of membrane', 'bleb assembly', 'gap junction assembly', 'membrane part', 'gap junction', 'wide pore channel activity'}"
C0235153,"Hallucinations, Sensory",96,"{'oxidoreductase complex', 'mitochondrial part', 'membrane-enclosed lumen', 'organelle lumen', 'respiratory electron transport chain', 'oxidoreductase activity', 'oxidation-reduction process', 'mitochondrial protein complex', 'respiratory chain complex', 'electron transport chain'}",0.3835616438356164,106,0.318775478527616,0.0,"{'mitochondrial respiratory chain complex I', 'NADH dehydrogenase (ubiquinone) activity', 'NADH dehydrogenase (quinone) activity', 'NADH dehydrogenase activity', 'respiratory electron transport chain', 'respiratory chain complex', 'NADH dehydrogenase complex', 'electron transport chain', 'generation of precursor metabolites and energy', 'respiratory chain complex I'}"
C0018800,Cardiomegaly,1858,"{'multicellular organismal process', 'regulation of biological quality', 'response to chemical', 'regulation of muscle system process', 'regulation of multicellular organismal process', 'regulation of blood circulation', 'regulation of system process', 'regulation of localization', 'regulation of transport', 'regulation of signaling'}",0.3665943600867679,1922,0.5067190327263549,0.0,"{'response to chemical', 'response to organic substance', 'response to endogenous stimulus', 'positive regulation of signal transduction', 'cell surface receptor signaling pathway', 'positive regulation of cell communication', 'cellular response to endogenous stimulus', 'positive regulation of response to stimulus', 'positive regulation of signaling', 'signal transduction'}"
C0152459,Linear atrophy,148,"{'negative regulation of cellular response to transforming growth factor beta stimulus', 'SMAD binding', 'response to endogenous stimulus', 'negative regulation of transforming growth factor beta receptor signaling pathway', 'phosphoric diester hydrolase activity', 'cellular response to endogenous stimulus', 'wound healing', 'embryonic skeletal system morphogenesis', 'embryonic cranial skeleton morphogenesis', 'embryonic organ morphogenesis'}",0.05485232067510549,102,0.20134628298453913,1.062144885453266e-199,"{'ribonucleotide catabolic process', ""3',5'-cyclic-GMP phosphodiesterase activity"", 'phosphoric ester hydrolase activity', 'cyclic-nucleotide phosphodiesterase activity', 'phosphoric diester hydrolase activity', ""3',5'-cyclic-nucleotide phosphodiesterase activity"", 'purine ribonucleotide catabolic process', 'cyclic nucleotide catabolic process', 'hydrolase activity, acting on ester bonds', ""3',5'-cyclic-AMP phosphodiesterase activity""}"
C3809811,"PARKINSON DISEASE 19, JUVENILE-ONSET",650,"{'regulation of mitophagy', 'regulation of oxidative stress-induced cell death', 'negative regulation of oxidative stress-induced cell death', 'regulation of macroautophagy', 'regulation of autophagy', 'negative regulation of cellular response to oxidative stress', 'mitochondrion organization', 'regulation of mitochondrion organization', 'negative regulation of response to oxidative stress', 'regulation of autophagy of mitochondrion'}",0.0,0,,,"{'response to methamphetamine hydrochloride', 'regulation of fusion of sperm to egg plasma membrane', 'response to glial cell derived neurotrophic factor', 'regulation of gliogenesis', 'protein retention in Golgi apparatus', 'positive regulation of isotype switching to IgE isotypes', 'regulation of cell proliferation in midbrain', 'positive regulation of cell proliferation in midbrain', 'cellular response to glial cell derived neurotrophic factor', 'protein sialylation'}"
C0085632,Apathy,194,"{'regulation of protein modification process', 'positive regulation of cellular protein metabolic process', 'positive regulation of organelle organization', 'inclusion body', 'regulation of cellular component organization', 'positive regulation of biological process', 'regulation of organelle organization', 'positive regulation of protein metabolic process', 'neuron projection maintenance', 'negative regulation of protein modification process'}",0.058823529411764705,58,0.1763118307593778,7.170324641152889e-153,"{'lysosomal lumen', 'alpha-sialidase activity', 'exocytosis', 'hydrolase activity, hydrolyzing O-glycosyl compounds', 'regulated exocytosis', 'vesicle lumen', 'hydrolase activity, acting on glycosyl bonds', 'exo-alpha-sialidase activity', 'secretory granule lumen', 'cytoplasmic vesicle lumen'}"
